Date,Open,High,Low,Close,Volume
2010-05-21,296.05,294.5,289.05,290.1,743481.0
2010-05-24,290.1,291.7,279.9,282.03,559476.0
2010-05-25,282.03,283.7,267.93,268.14,1943831.0
2010-05-26,268.14,275.0,264.1,274.4,1247660.0
2010-05-27,274.4,276.0,264.8,265.81,669776.0
2010-05-28,265.81,268.99,257.0,266.43,2070826.0
2010-05-31,266.43,267.9,253.2,255.0,1297960.0
2010-06-01,255.0,257.79,250.01,255.17,1157753.0
2010-06-02,255.17,266.75,254.0,264.23,1576980.0
2010-06-03,264.23,274.01,261.1,272.82,1922820.0
2010-06-04,272.82,273.5,268.1,270.76,1595404.0
2010-06-07,270.76,273.4,266.5,269.29,1445945.0
2010-06-08,269.29,273.83,268.52,270.6,1881402.0
2010-06-09,270.6,271.5,268.62,269.13,511691.0
2010-06-10,269.13,270.3,257.61,260.12,946832.0
2010-06-11,260.12,262.5,253.0,258.77,641626.0
2010-06-14,258.77,259.4,248.4,255.48,1410887.0
2010-06-15,255.48,260.9,254.1,257.93,582824.0
2010-06-16,257.93,270.45,262.0,268.58,1400264.0
2010-06-17,268.58,273.01,265.0,272.46,1606988.0
2010-06-18,272.46,273.6,266.5,267.39,948112.0
2010-06-21,267.39,269.5,265.51,266.69,310931.0
2010-06-22,266.69,269.9,266.45,267.92,466658.0
2010-06-23,267.92,272.0,268.7,269.35,497877.0
2010-06-24,269.35,272.55,268.55,268.99,486755.0
2010-06-25,268.99,271.24,266.11,268.74,526959.0
2010-06-28,268.74,271.0,260.15,261.07,484730.0
2010-06-29,261.07,263.89,258.25,263.08,643436.0
2010-06-30,263.08,263.65,258.25,260.2,1468463.0
2010-07-01,260.2,262.47,259.1,260.13,157474.0
2010-07-02,260.13,261.0,258.01,258.84,108011.0
2010-07-05,258.84,259.9,257.5,257.75,62871.0
2010-07-06,257.75,258.4,256.5,257.27,175230.0
2010-07-07,257.27,261.5,255.0,261.03,583966.0
2010-07-08,261.03,263.1,258.5,261.7,818093.0
2010-07-09,261.7,264.4,260.0,262.55,700522.0
2010-07-12,262.55,267.94,262.25,264.74,865531.0
2010-07-13,264.74,269.0,264.0,266.51,548668.0
2010-07-14,266.51,272.4,267.35,270.3,1030173.0
2010-07-15,270.3,273.5,265.5,266.33,850826.0
2010-07-16,266.33,267.0,264.16,265.96,116470.0
2010-07-19,265.96,269.0,264.25,266.81,186187.0
2010-07-20,266.81,269.7,265.7,269.08,414339.0
2010-07-21,269.08,278.2,267.4,276.48,1785855.0
2010-07-22,276.48,280.4,274.0,275.24,870323.0
2010-07-23,275.24,276.8,272.0,275.05,639903.0
2010-07-26,275.05,276.3,273.1,273.81,215696.0
2010-07-27,273.81,277.39,273.7,276.53,402707.0
2010-07-28,276.53,279.24,276.14,276.8,346054.0
2010-07-29,276.8,278.0,275.0,275.67,242320.0
2010-07-30,275.67,289.45,275.29,287.05,3654144.0
2010-08-02,287.05,286.0,278.0,282.34,2405668.0
2010-08-03,282.34,285.0,280.7,282.77,707328.0
2010-08-04,282.77,286.98,283.1,284.56,1327305.0
2010-08-05,284.56,286.99,280.52,281.26,1157056.0
2010-08-06,281.26,284.6,268.1,271.64,3435913.0
2010-08-09,271.64,271.0,258.06,258.34,1797550.0
2010-08-10,258.34,260.99,253.15,258.41,596743.0
2010-08-11,258.41,261.5,258.0,258.71,335497.0
2010-08-12,258.71,260.5,258.0,258.93,189582.0
2010-08-13,258.93,261.1,258.05,259.15,145262.0
2010-08-16,259.15,260.6,253.5,254.35,329020.0
2010-08-17,254.35,257.0,252.5,255.97,151993.0
2010-08-18,255.97,258.0,253.55,254.45,218622.0
2010-08-19,254.45,258.55,254.5,257.55,228481.0
2010-08-20,257.55,260.9,256.11,259.01,642224.0
2010-08-23,259.01,261.5,254.1,254.45,225454.0
2010-08-24,254.45,254.65,249.0,249.56,259527.0
2010-08-25,249.56,251.7,242.5,244.38,333908.0
2010-08-26,244.38,245.89,239.27,240.35,244060.0
2010-08-27,240.35,241.8,236.01,237.5,662000.0
2010-08-30,237.5,238.5,233.1,236.68,364850.0
2010-08-31,236.68,248.51,238.1,248.51,742786.0
2010-09-01,248.51,254.0,244.2,252.58,909517.0
2010-09-02,252.58,253.49,249.05,250.86,483467.0
2010-09-03,250.86,252.0,247.01,247.78,126374.0
2010-09-06,247.78,248.3,243.55,245.56,91847.0
2010-09-07,245.56,249.48,244.0,247.94,77850.0
2010-09-08,247.94,260.0,246.0,259.49,711149.0
2010-09-09,259.49,260.9,253.51,254.79,329341.0
2010-09-14,254.79,266.45,256.01,264.85,1668731.0
2010-09-15,264.85,266.5,261.5,264.17,808530.0
2010-09-16,264.17,268.49,262.0,264.16,598683.0
2010-09-17,264.16,269.5,262.1,268.68,799622.0
2010-09-20,268.68,271.5,269.0,270.98,572839.0
2010-09-21,265.98,269.54,264.01,264.76,788083.0
2010-09-22,264.76,265.99,261.01,261.46,187718.0
2010-09-23,261.46,262.9,258.62,259.19,170093.0
2010-09-24,259.19,265.25,258.0,264.22,587489.0
2010-09-27,264.22,268.0,262.5,267.23,558974.0
2010-09-28,267.23,270.4,267.0,267.84,865591.0
2010-09-29,267.84,270.0,266.0,267.08,137681.0
2010-09-30,267.08,271.0,261.51,268.7,1378578.0
2010-10-01,268.7,271.8,266.51,267.45,1065376.0
2010-10-04,267.45,268.65,266.52,267.95,238847.0
2010-10-05,267.95,269.15,264.76,265.2,366537.0
2010-10-06,265.2,266.75,265.25,265.66,170531.0
2010-10-07,265.66,271.55,266.4,271.21,510515.0
2010-10-08,271.21,280.35,271.0,279.13,1540487.0
2010-10-11,279.13,279.3,275.5,276.21,925833.0
2010-10-12,276.21,277.1,274.25,276.07,574381.0
2010-10-13,276.07,279.8,275.5,278.55,808142.0
2010-10-14,278.55,280.99,275.5,276.53,833402.0
2010-10-15,276.53,276.9,272.55,273.06,649826.0
2010-10-18,273.06,274.4,270.4,271.12,412160.0
2010-10-19,271.12,273.8,268.0,268.26,435331.0
2010-10-20,268.26,268.43,266.2,267.03,296434.0
2010-10-21,267.03,269.5,262.0,262.78,761328.0
2010-10-22,262.78,267.5,262.7,266.0,501631.0
2010-10-25,266.0,272.0,266.75,269.69,742517.0
2010-10-26,269.69,271.0,266.5,266.98,243006.0
2010-10-27,266.98,269.0,266.65,267.02,138002.0
2010-10-28,267.02,268.77,265.3,265.78,190101.0
2010-10-29,265.78,267.5,265.0,265.73,157367.0
2010-11-01,265.73,268.9,262.7,263.19,198912.0
2010-11-02,263.19,276.34,273.0,276.34,811200.0
2010-11-03,276.34,279.6,271.1,272.12,1411826.0
2010-11-04,272.12,277.7,272.5,276.7,1503719.0
2010-11-05,276.7,283.99,277.45,282.38,2158482.0
2010-11-08,282.38,286.69,282.53,284.35,1520058.0
2010-11-10,284.35,286.97,280.51,281.83,955387.0
2010-11-11,281.83,283.5,279.0,282.53,789088.0
2010-11-12,282.53,283.2,278.6,279.05,446311.0
2010-11-15,279.05,281.9,277.52,281.16,347193.0
2010-11-16,281.16,284.25,282.8,283.22,407747.0
2010-11-22,283.22,291.5,283.55,290.09,1900422.0
2010-11-23,290.09,292.15,284.15,285.1,1547267.0
2010-11-24,285.1,289.68,283.51,284.03,1331953.0
2010-11-25,284.03,286.1,283.0,285.21,764383.0
2010-11-26,285.21,286.97,282.5,283.27,292369.0
2010-11-29,283.27,284.1,282.01,282.76,153182.0
2010-11-30,282.76,286.1,282.5,284.4,658559.0
2010-12-01,284.4,289.5,281.01,281.4,1600676.0
2010-12-02,281.4,286.5,281.3,285.95,669527.0
2010-12-03,285.95,288.5,285.52,286.59,1355159.0
2010-12-06,286.59,289.1,284.0,284.15,437983.0
2010-12-07,284.15,285.99,282.51,285.13,269213.0
2010-12-08,285.13,288.74,285.55,286.74,1109544.0
2010-12-09,286.74,288.5,284.51,285.47,449384.0
2010-12-10,285.47,286.4,284.0,284.27,408946.0
2010-12-13,284.27,286.19,283.2,283.54,391871.0
2010-12-14,283.54,285.18,283.01,284.07,514868.0
2010-12-15,284.07,288.5,284.0,285.97,2323425.0
2010-12-20,285.97,293.8,287.5,292.69,3651653.0
2010-12-21,292.69,293.8,290.55,291.68,1677188.0
2010-12-22,291.68,297.0,291.9,294.63,3816640.0
2010-12-23,294.63,296.4,292.0,292.93,882236.0
2010-12-24,292.93,298.34,293.12,294.04,1782531.0
2010-12-27,294.04,299.2,295.25,295.95,1350112.0
2010-12-28,295.95,295.7,293.7,294.7,889642.0
2010-12-29,294.7,296.25,293.52,294.86,436385.0
2010-12-30,294.86,297.49,294.26,295.01,895728.0
2010-12-31,295.01,298.4,293.63,295.18,1213545.0
2011-01-03,295.18,294.5,289.0,293.17,817029.0
2011-01-04,293.17,299.9,293.25,296.75,2309178.0
2011-01-05,296.75,300.53,294.05,294.83,1550626.0
2011-01-06,294.83,298.3,293.53,294.94,1382566.0
2011-01-07,294.94,299.45,294.0,296.56,1539030.0
2011-01-10,296.56,299.0,294.01,294.47,911728.0
2011-01-11,294.47,295.39,292.4,292.7,843118.0
2011-01-12,292.7,296.99,292.5,293.73,1929381.0
2011-01-13,293.73,298.51,294.1,297.65,2027736.0
2011-01-14,297.65,309.39,298.85,306.18,4809028.0
2011-01-17,306.18,317.79,308.5,313.8,5065101.0
2011-01-18,313.8,315.79,308.85,309.53,1934267.0
2011-01-19,309.53,311.7,305.0,305.43,1129510.0
2011-01-20,305.43,306.39,300.0,301.26,963090.0
2011-01-21,301.26,306.75,300.52,304.43,828911.0
2011-01-24,304.43,306.8,301.0,303.78,625088.0
2011-01-25,303.78,306.4,302.5,304.33,360345.0
2011-01-26,304.33,306.78,303.0,303.6,983504.0
2011-01-27,303.6,304.2,300.25,300.77,443518.0
2011-01-28,300.77,305.66,300.5,304.44,700716.0
2011-01-31,304.44,308.0,296.5,299.03,1187049.0
2011-02-01,299.03,298.4,285.5,290.01,1242328.0
2011-02-02,290.01,291.98,281.0,282.89,967169.0
2011-02-03,282.89,289.0,281.1,287.62,784272.0
2011-02-04,287.62,291.0,284.3,289.31,639389.0
2011-02-07,289.31,291.8,287.6,290.7,401872.0
2011-02-08,290.7,291.39,286.15,290.01,625055.0
2011-02-09,290.01,291.0,287.0,289.44,853183.0
2011-02-10,289.44,290.42,278.5,280.26,682097.0
2011-02-11,280.26,282.43,268.0,273.47,779334.0
2011-02-14,273.47,277.5,272.0,274.89,331000.0
2011-02-15,274.89,278.5,275.6,277.72,167639.0
2011-02-17,277.72,278.9,274.0,274.77,155826.0
2011-02-18,274.77,276.8,270.1,273.55,397818.0
2011-02-21,273.55,274.9,272.0,272.33,141029.0
2011-02-22,272.33,273.4,266.0,268.03,309911.0
2011-02-23,268.03,271.75,265.05,269.99,215341.0
2011-02-24,269.99,274.44,268.0,273.63,247237.0
2011-02-25,273.63,275.4,265.0,272.27,286936.0
2011-02-28,272.27,283.0,272.4,280.18,293341.0
2011-03-01,280.18,288.0,281.55,286.77,519045.0
2011-03-02,281.77,283.9,276.75,282.97,318830.0
2011-03-03,282.97,284.0,280.11,281.47,270894.0
2011-03-04,281.47,294.49,282.4,290.64,1163942.0
2011-03-07,290.64,293.2,285.0,286.34,379462.0
2011-03-08,286.34,288.0,282.51,283.8,140320.0
2011-03-09,283.8,292.0,285.0,287.18,746614.0
2011-03-10,287.18,289.0,284.51,285.21,660051.0
2011-03-11,285.21,285.5,281.0,282.0,238735.0
2011-03-14,282.0,282.5,281.0,281.47,174034.0
2011-03-15,281.47,281.75,273.19,277.27,452116.0
2011-03-16,277.27,282.0,276.0,279.14,298578.0
2011-03-17,279.14,285.25,279.1,280.44,831395.0
2011-03-18,280.44,281.5,274.0,275.4,884111.0
2011-03-21,275.4,274.99,269.47,270.44,208380.0
2011-03-22,270.44,277.0,271.99,273.97,241847.0
2011-03-24,273.97,277.98,275.0,276.63,368031.0
2011-03-25,276.63,278.75,275.02,275.77,267143.0
2011-03-28,275.77,277.99,274.0,275.46,109665.0
2011-03-29,275.46,277.79,275.7,276.12,282738.0
2011-03-30,276.12,281.0,274.45,278.71,822114.0
2011-03-31,278.71,281.49,276.5,277.51,657794.0
2011-04-01,277.51,280.0,275.61,276.21,663248.0
2011-04-04,276.21,277.25,273.53,273.8,153415.0
2011-04-05,273.8,275.0,271.12,271.71,471864.0
2011-04-06,271.71,273.25,270.0,270.54,1072891.0
2011-04-07,270.54,273.3,270.1,272.36,449907.0
2011-04-08,272.36,275.65,272.49,274.6,290625.0
2011-04-11,274.6,278.45,275.0,275.53,332439.0
2011-04-12,275.53,279.0,275.0,278.41,448668.0
2011-04-13,278.41,279.7,274.0,274.57,315629.0
2011-04-14,274.57,277.2,272.64,273.45,262798.0
2011-04-15,273.45,273.51,271.11,272.8,157667.0
2011-04-18,272.8,274.9,272.0,272.61,532240.0
2011-04-19,272.61,272.65,270.0,270.67,233583.0
2011-04-20,270.67,274.5,270.5,272.88,192577.0
2011-04-21,272.88,275.8,272.81,274.0,286893.0
2011-04-22,274.0,275.74,273.1,273.89,161054.0
2011-04-25,273.89,275.49,272.5,272.82,172430.0
2011-04-26,272.82,274.5,271.31,273.65,50296.0
2011-04-27,273.65,276.0,273.02,273.6,275390.0
2011-04-28,273.6,278.8,272.01,273.81,921750.0
2011-04-29,273.81,277.5,274.01,274.87,389980.0
2011-05-02,274.87,278.0,274.2,275.23,209184.0
2011-05-03,275.23,277.45,272.01,273.2,301180.0
2011-05-04,273.2,284.5,273.5,274.46,1389031.0
2011-05-05,274.46,279.0,275.21,276.9,450207.0
2011-05-06,276.9,277.97,269.5,274.61,610346.0
2011-05-09,274.61,282.25,275.01,279.32,931885.0
2011-05-10,279.32,283.85,280.01,281.53,786891.0
2011-05-11,281.53,284.35,281.0,282.46,368134.0
2011-05-12,282.46,282.51,279.2,279.86,228151.0
2011-05-13,279.86,282.4,278.0,280.64,190463.0
2011-05-16,280.64,280.1,277.02,278.19,188382.0
2011-05-17,275.19,278.2,275.27,275.96,157389.0
2011-05-18,275.96,280.5,277.0,279.52,630938.0
2011-05-19,279.52,283.7,281.05,282.11,427484.0
2011-05-20,282.11,282.75,279.75,282.4,218507.0
2011-05-23,282.4,283.89,280.4,282.73,305844.0
2011-05-24,282.73,286.51,282.4,285.58,423256.0
2011-05-25,285.58,288.6,286.23,287.18,473942.0
2011-05-26,287.18,289.9,286.0,286.95,551299.0
2011-05-27,286.95,287.7,285.0,285.27,301511.0
2011-05-30,285.27,286.85,285.06,285.87,168035.0
2011-05-31,285.87,286.0,282.2,283.57,192930.0
2011-06-01,283.57,290.94,285.0,290.19,971070.0
2011-06-02,290.19,291.0,287.0,287.82,353227.0
2011-06-03,287.82,291.5,286.16,290.17,351047.0
2011-06-06,290.17,290.85,284.02,285.36,812670.0
2011-06-07,285.36,288.9,283.31,285.4,781466.0
2011-06-08,285.4,287.24,284.0,284.69,471373.0
2011-06-09,284.69,285.55,279.56,280.49,422558.0
2011-06-10,280.49,283.0,277.0,278.28,295076.0
2011-06-13,278.28,280.0,277.1,277.82,62844.0
2011-06-14,277.82,279.45,275.0,276.79,203333.0
2011-06-15,276.79,281.49,275.5,279.45,379685.0
2011-06-16,279.45,283.0,277.0,281.04,593590.0
2011-06-17,281.04,285.97,282.25,283.2,651119.0
2011-06-20,283.2,283.49,276.2,277.01,191302.0
2011-06-21,277.01,280.73,276.71,278.83,176121.0
2011-06-22,278.83,280.7,276.01,276.92,144773.0
2011-06-23,276.92,284.45,277.2,283.72,513380.0
2011-06-24,283.72,284.5,278.07,278.78,224256.0
2011-06-27,278.78,283.06,279.0,279.75,229084.0
2011-06-28,279.75,278.3,273.0,273.8,453341.0
2011-06-29,273.8,276.5,267.0,267.91,778405.0
2011-06-30,267.91,272.49,262.31,264.58,1075495.0
2011-07-01,264.58,267.55,263.99,264.81,124337.0
2011-07-04,264.81,271.4,263.3,269.8,357654.0
2011-07-05,269.8,273.49,268.8,270.77,265915.0
2011-07-06,270.77,271.85,269.15,270.06,165166.0
2011-07-07,270.06,273.45,268.0,268.67,626379.0
2011-07-08,268.67,269.0,267.1,267.95,49904.0
2011-07-11,267.95,269.0,266.16,268.06,179882.0
2011-07-12,268.06,268.99,265.0,265.84,294473.0
2011-07-13,265.84,267.25,263.01,263.58,137846.0
2011-07-14,263.58,263.0,261.0,261.49,57248.0
2011-07-15,261.49,266.0,262.65,263.02,180398.0
2011-07-18,263.02,265.0,258.6,259.8,234155.0
2011-07-19,259.8,265.68,258.21,264.8,455212.0
2011-07-20,264.8,265.7,261.5,262.37,108131.0
2011-07-21,262.37,263.89,259.7,260.09,373625.0
2011-07-22,260.09,264.1,258.51,260.57,350891.0
2011-07-25,260.57,260.35,255.25,255.57,139123.0
2011-07-26,255.57,257.6,250.0,251.7,413614.0
2011-07-27,251.7,254.2,249.0,250.79,309450.0
2011-07-28,250.79,253.5,243.25,249.32,228940.0
2011-07-29,249.32,252.0,249.4,250.8,109506.0
2011-08-01,250.8,259.94,245.02,245.74,229624.0
2011-08-02,245.74,245.5,240.11,241.31,235737.0
2011-08-03,241.31,240.0,230.65,231.91,348684.0
2011-08-04,231.91,233.99,224.5,229.1,763920.0
2011-08-05,229.1,226.99,217.65,218.0,476065.0
2011-08-08,218.0,217.49,207.1,215.26,2014704.0
2011-08-09,215.26,211.0,204.5,205.67,953516.0
2011-08-10,205.67,215.95,210.16,215.95,535303.0
2011-08-11,215.95,226.74,214.0,225.83,1336536.0
2011-08-12,225.83,235.0,227.0,229.81,668296.0
2011-08-15,229.81,233.8,228.3,229.36,270764.0
2011-08-16,229.36,239.0,229.6,237.16,823548.0
2011-08-17,237.16,241.5,237.61,238.45,681619.0
2011-08-18,238.45,238.0,231.0,232.65,325711.0
2011-08-19,232.65,226.4,221.64,223.39,443937.0
2011-08-22,223.39,228.89,220.0,221.7,277376.0
2011-08-23,221.7,223.0,216.2,219.36,130715.0
2011-08-24,219.36,226.01,219.99,224.49,222414.0
2011-08-25,224.49,226.7,224.0,226.1,131164.0
2011-08-29,226.1,227.3,220.0,222.9,291732.0
2011-08-30,222.9,228.02,223.0,226.66,154649.0
2011-09-05,224.66,227.0,222.0,223.45,292164.0
2011-09-06,223.45,224.0,220.01,222.2,515685.0
2011-09-07,222.2,227.25,223.0,224.64,599527.0
2011-09-08,224.64,231.4,225.7,228.55,664330.0
2011-09-09,228.55,233.19,228.32,232.3,624748.0
2011-09-12,232.3,230.9,224.7,226.59,179796.0
2011-09-13,226.59,227.95,224.0,227.27,101757.0
2011-09-14,227.27,238.63,227.25,238.29,1187936.0
2011-09-15,238.29,241.15,235.01,237.3,1111353.0
2011-09-16,237.3,238.4,235.0,236.33,153013.0
2011-09-19,236.33,245.5,237.5,243.61,813090.0
2011-09-20,243.61,247.0,240.3,244.69,366767.0
2011-09-21,244.69,254.0,245.25,250.1,1147743.0
2011-09-22,250.1,249.99,244.12,245.31,419245.0
2011-09-23,245.31,252.49,240.2,248.67,806679.0
2011-09-26,248.67,247.48,236.7,238.06,398291.0
2011-09-27,238.06,248.25,242.01,247.89,398071.0
2011-09-28,247.89,251.6,243.4,250.19,927350.0
2011-09-29,250.19,252.0,246.5,247.53,349614.0
2011-09-30,247.53,255.6,248.0,254.58,752562.0
2011-10-03,254.58,258.5,250.3,251.16,470281.0
2011-10-04,251.16,260.94,252.04,257.73,1548668.0
2011-10-05,257.73,262.0,257.05,258.1,1018204.0
2011-10-06,258.1,262.5,257.6,260.95,903425.0
2011-10-07,260.95,264.0,260.1,261.64,1103266.0
2011-10-10,261.64,274.72,263.7,265.82,1215823.0
2011-10-11,265.82,266.47,262.5,263.14,300898.0
2011-10-12,263.14,264.65,261.1,262.68,170437.0
2011-10-13,262.68,263.0,252.19,253.57,854199.0
2011-10-14,253.57,257.19,253.0,254.44,384980.0
2011-10-17,254.44,256.25,249.3,250.6,311119.0
2011-10-18,250.6,254.5,249.6,251.42,319128.0
2011-10-19,251.42,256.4,241.0,249.64,457712.0
2011-10-20,249.64,251.95,247.71,248.74,362142.0
2011-10-21,248.74,248.0,238.6,240.84,266215.0
2011-10-25,240.84,244.4,240.03,241.13,63229.0
2011-10-26,241.13,241.35,229.08,230.92,296987.0
2011-10-27,230.92,232.5,220.6,222.44,360824.0
2011-10-28,222.44,233.56,221.0,232.99,687217.0
2011-10-31,232.99,244.63,237.5,244.63,812408.0
2011-11-01,244.63,251.6,244.0,248.41,677305.0
2011-11-02,248.41,249.0,244.0,246.51,133563.0
2011-11-03,246.51,250.95,246.55,249.16,288684.0
2011-11-04,249.16,261.5,252.0,260.94,2357503.0
2011-11-10,260.94,264.15,257.5,258.77,1154740.0
2011-11-11,258.77,261.39,253.5,254.44,465256.0
2011-11-14,254.44,257.0,252.0,252.51,217672.0
2011-11-15,252.51,253.0,248.11,250.0,235637.0
2011-11-16,250.0,252.5,248.0,248.91,333249.0
2011-11-17,248.91,254.0,245.1,252.58,546522.0
2011-11-18,252.58,256.02,250.59,255.26,369531.0
2011-11-21,255.26,256.99,252.0,252.84,145724.0
2011-11-22,252.84,253.48,247.14,247.55,208421.0
2011-11-23,247.55,249.4,243.0,243.61,159536.0
2011-11-24,243.61,246.49,243.05,245.96,164014.0
2011-11-25,245.96,246.7,241.0,242.54,153256.0
2011-11-28,242.54,243.49,234.01,240.61,172737.0
2011-11-29,240.61,244.75,239.1,243.47,111007.0
2011-11-30,243.47,246.0,243.02,244.25,110771.0
2011-12-01,244.25,246.5,244.32,245.5,60829.0
2011-12-02,245.5,246.99,236.85,240.06,280160.0
2011-12-07,240.06,243.49,236.8,238.87,174086.0
2011-12-08,238.87,243.0,236.7,242.06,142398.0
2011-12-09,242.06,250.0,240.0,243.62,150122.0
2011-12-12,243.62,246.75,240.13,241.78,140945.0
2011-12-13,241.78,242.9,236.2,238.7,130886.0
2011-12-14,238.7,241.9,238.6,239.61,83336.0
2011-12-15,239.61,239.0,229.0,230.39,360383.0
2011-12-16,230.39,230.0,223.0,228.02,285914.0
2011-12-19,228.02,237.8,230.99,233.91,288100.0
2011-12-20,233.91,238.95,229.0,234.95,852342.0
2011-12-21,234.95,237.4,233.0,234.03,196126.0
2011-12-22,234.03,235.5,230.26,231.21,144161.0
2011-12-23,231.21,234.02,230.05,231.28,177561.0
2011-12-26,231.28,235.49,231.5,232.01,50831.0
2011-12-27,232.01,231.8,229.1,230.19,74913.0
2011-12-28,230.19,232.99,229.12,231.87,100805.0
2011-12-29,231.87,234.5,230.0,230.66,94228.0
2011-12-30,230.66,230.99,223.5,227.21,354906.0
2012-01-02,227.21,228.49,224.15,227.47,76776.0
2012-01-03,227.47,236.9,227.01,236.12,374976.0
2012-01-04,236.12,237.9,233.01,234.59,296438.0
2012-01-05,234.59,234.49,231.15,232.01,170511.0
2012-01-06,232.01,233.8,229.0,230.07,144222.0
2012-01-09,230.07,236.7,232.0,234.13,458960.0
2012-01-10,234.13,235.97,230.0,233.74,194689.0
2012-01-11,233.74,235.0,231.2,234.08,153656.0
2012-01-12,234.08,234.0,232.0,233.2,107107.0
2012-01-13,233.2,237.0,233.0,236.31,474531.0
2012-01-16,236.31,238.0,235.0,237.62,106504.0
2012-01-17,237.62,239.9,233.0,236.84,398798.0
2012-01-18,236.84,239.0,235.45,238.1,545537.0
2012-01-19,238.1,245.71,238.51,238.91,1283821.0
2012-01-20,238.91,250.85,238.4,250.47,1630537.0
2012-01-23,250.47,262.99,253.91,255.69,1572248.0
2012-01-24,255.69,257.55,251.8,252.89,602177.0
2012-01-25,252.89,255.05,251.02,252.48,396347.0
2012-01-26,252.48,253.74,250.56,251.07,232884.0
2012-01-27,251.07,256.0,250.21,254.61,756762.0
2012-01-30,254.61,261.4,253.0,257.65,958958.0
2012-01-31,257.65,259.7,256.11,257.09,246242.0
2012-02-01,257.09,261.01,256.1,256.9,853820.0
2012-02-02,256.9,258.0,250.38,252.1,666329.0
2012-02-03,252.1,256.95,252.85,255.27,456905.0
2012-02-06,255.27,265.74,255.0,259.15,1985201.0
2012-02-07,259.15,267.8,259.0,266.85,1296107.0
2012-02-08,266.85,270.99,262.0,263.37,1125396.0
2012-02-09,263.37,265.4,251.15,252.79,1350067.0
2012-02-10,252.79,254.75,249.0,251.39,621511.0
2012-02-13,251.39,255.06,250.0,253.98,428624.0
2012-02-14,253.98,256.84,253.25,253.73,194121.0
2012-02-15,253.73,256.0,253.12,253.63,161316.0
2012-02-16,253.63,255.5,252.51,253.39,253796.0
2012-02-17,253.39,260.5,254.1,256.4,1516246.0
2012-02-20,256.4,263.5,257.0,261.42,1478383.0
2012-02-21,261.42,267.0,262.51,265.8,1182946.0
2012-02-22,265.8,269.5,263.15,264.05,734324.0
2012-02-23,264.05,264.85,261.45,261.73,235315.0
2012-02-24,261.73,267.9,256.55,266.91,678413.0
2012-02-27,266.91,269.0,261.5,262.29,858499.0
2012-02-28,262.29,264.1,260.16,260.65,147464.0
2012-02-29,260.65,264.38,258.0,259.45,444328.0
2012-03-01,259.45,263.9,257.2,259.49,551421.0
2012-03-02,259.49,262.9,260.5,261.57,355539.0
2012-03-05,261.57,268.4,261.5,266.56,1052653.0
2012-03-06,266.56,267.4,262.6,263.65,232442.0
2012-03-07,263.65,263.64,258.95,259.9,228158.0
2012-03-08,259.9,263.95,259.7,261.62,516897.0
2012-03-09,261.62,263.3,261.0,261.44,217994.0
2012-03-12,261.44,266.3,261.06,262.98,613421.0
2012-03-13,262.98,264.9,259.06,260.14,171434.0
2012-03-14,260.14,262.5,258.16,259.48,424117.0
2012-03-15,259.48,262.39,255.56,260.28,606958.0
2012-03-16,260.28,260.5,247.27,248.22,1501960.0
2012-03-19,248.22,249.44,241.01,244.64,726917.0
2012-03-20,244.64,248.29,241.6,247.68,407805.0
2012-03-21,247.68,250.95,246.0,246.7,334128.0
2012-03-22,246.7,247.46,244.51,245.21,89285.0
2012-03-26,245.21,245.99,242.05,242.95,115872.0
2012-03-27,242.95,246.25,242.5,244.45,340340.0
2012-03-28,244.45,249.9,244.99,246.29,578094.0
2012-03-29,246.29,247.9,244.11,245.73,95565.0
2012-03-30,245.73,250.8,244.71,249.32,657088.0
2012-04-02,249.32,251.99,246.6,246.97,242597.0
2012-04-03,246.97,248.0,245.1,247.56,101084.0
2012-04-04,247.56,253.45,247.49,250.31,1253155.0
2012-04-05,250.31,253.0,249.0,249.92,383725.0
2012-04-06,249.92,251.49,248.81,249.24,141582.0
2012-04-09,249.24,253.3,248.0,249.26,296626.0
2012-04-10,249.26,250.0,248.0,248.51,49742.0
2012-04-11,248.51,249.49,245.3,245.82,170174.0
2012-04-12,245.82,245.25,240.0,241.44,334601.0
2012-04-13,241.44,250.5,241.0,245.53,832093.0
2012-04-16,245.53,246.9,243.0,245.1,70952.0
2012-04-17,245.1,246.65,244.0,244.9,121031.0
2012-04-18,244.9,248.9,245.0,247.95,344973.0
2012-04-19,247.95,247.88,243.8,246.07,190019.0
2012-04-20,246.07,249.9,245.0,246.89,440842.0
2012-04-23,246.89,254.99,246.0,252.75,733232.0
2012-04-24,252.75,255.99,252.12,252.69,375030.0
2012-04-25,252.69,261.4,252.03,253.62,1947486.0
2012-04-26,253.62,258.9,250.12,251.54,511148.0
2012-04-27,251.54,254.35,248.0,249.94,201305.0
2012-04-30,249.94,251.0,247.5,248.35,76329.0
2012-05-02,248.35,251.45,247.21,249.7,143230.0
2012-05-03,249.7,253.0,248.55,249.33,465654.0
2012-05-04,249.33,255.09,250.0,253.66,934998.0
2012-05-07,253.66,262.99,254.5,260.64,3625823.0
2012-05-08,260.64,270.35,261.33,262.5,3262625.0
2012-05-09,262.5,266.75,259.0,262.99,1860168.0
2012-05-10,262.99,269.9,259.52,264.12,3828826.0
2012-05-11,264.12,267.9,260.0,261.37,3184231.0
2012-05-14,261.37,266.0,262.11,263.47,1053905.0
2012-05-15,263.47,270.0,265.3,268.38,2717512.0
